id,display_name,first_name,last_name,created_by,historical_significance,prefix,suffix,title,birth_year_type,birth_year,death_year_type,death_year,gender,approved_by,approved_on,odnb_id,created_at,updated_at,search_names_all,citation,aliases
10004001,John Erskine of Dun,John,Erskine,2,landowner and religious activist,,of Dun,,IN,1509,IN,1590,male,2,2015-07-09 08:00:14.264690,8866,2015-02-25 00:40:40.476450,2015-07-09 08:00:14.264472,"John Erskine of Dun, John, John Erskine, John Erskine of Dun, John of Dun",,
10008642,John Murray,John,Murray,2,nobleman,,,,IN,1631,IN,1703,male,2,2015-07-14 04:06:00.900077,19626,2015-02-25 00:41:57.778114,2015-07-14 04:06:00.899907,"John Murray, John, John Murray",,
10005464,Thomas Hamilton,Thomas,Hamilton,2,nobleman,,,,IN,1600,IN,1640,male,2,2015-07-14 04:38:43.108927,12127,2015-02-25 00:41:07.176410,2015-07-14 04:38:43.108751,"Thomas Hamilton, Thomas, Thomas Hamilton",,
10012343,Sir Thomas Vesey,Thomas,Vesey,2,Church of Ireland bishop of Ossory,Sir,,,IN,1672,IN,1730,male,2,2015-07-11 05:55:33.419211,28259,2015-02-25 00:43:05.355815,2015-07-11 05:55:33.419069,"Thomas Vesey, Sir Thomas, Sir Thomas Vesey, Sir Vesey, Thomas, Thomas Vesey",,
10012600,Thomas Watson,Thomas,Watson,2,naval officer,,,,AF,1634,IN,1744,male,2,2015-09-24 19:08:35.509073,28869,2015-02-25 00:43:09.953192,2015-09-24 19:08:35.508795,"Thomas Watson, Thomas, Thomas Watson",,
10002589,William Cochrane,William,Cochrane,2,army officer and politician,,,,IN,1605,IN,1685,male,2,2015-07-09 02:06:50.280496,5759,2015-02-25 00:40:18.719499,2015-07-09 02:06:50.280326,"William Cochrane, William, William Cochrane",,
10008526,Bezaleel Morrice,Bezaleel,Morrice,2,writer and sea captain,,,,IN,1678,IN,1749,male,2,2015-07-10 16:26:43.109102,70935,2015-02-25 00:41:55.944270,2015-07-10 16:26:43.108953,"Bezaleel Morrice, Bezaleel, Bezaleel Morrice",,
10008523,John Morphew,John,Morphew,2,publisher,,,,BF,1699,IN,1720,male,2,2015-07-10 16:26:35.220829,0,2015-02-25 00:41:55.904751,2015-07-10 16:26:35.220685,"John Morphew, John, John Morphew",,
10005297,Peter Gunning,Peter,Gunning,2,bishop of Ely and theologian,,,,IN,1614,IN,1684,male,2,2015-07-14 04:30:03.934890,11748,2015-02-25 00:41:03.531080,2015-07-14 04:30:03.934586,"Peter Gunning, Peter, Peter Gunning",,
10012950,Hugh Willoughby,Hugh,Willoughby,2,magistrate and landowner,,,,IN,1643,IN,1712,male,2,2015-07-14 04:08:46.198431,55506,2015-02-25 00:43:15.146480,2015-07-14 04:08:46.198305,"Hugh Willoughby, Hugh, Hugh Willoughby",,
10010657,Aylett Sammes,Aylett,Sammes,2,antiquary,,,,IN,1636,IN,1679,male,2,2015-07-11 16:39:36.592312,24591,2015-02-25 00:42:30.240817,2015-07-11 16:39:36.592140,"Aylett Sammes, Aylett, Aylett Sammes",,
10006214,Sir Bennet Hoskins,Bennet,Hoskins,2,judge and politician,Sir,,,IN,1609,IN,1680,male,2,2015-07-10 03:04:02.981390,66636,2015-02-25 00:41:19.901370,2015-07-10 03:04:02.981217,"Sir Bennet Hoskins, Benedict Hoskins, Sir Bennet, Sir Bennet Hoskins, Sir Hoskins, Bennet, Bennet Hoskins",,
10009585,Robert Perrot,Robert,Perrot,2,church musician and land speculator,,,,IN,1478,IN,1550,male,2,2015-07-11 15:08:53.854240,21988,2015-02-25 00:42:12.636810,2015-07-11 15:08:53.854041,"Robert Perrot, Robert, Robert Perrot",,
10003123,Nathaniel Culverwell,Nathaniel,Culverwell,2,philosopher and theologian,,,,IN,1619,IN,1651,male,2,2015-07-09 04:37:30.084230,6885,2015-02-25 00:40:26.832179,2015-07-09 04:37:30.084052,"Nathaniel Culverwell, Nathaniel, Nathaniel Culverwell",,
10001613,Thomas Brooks,Thomas,Brooks,2,Independent minister,,,,IN,1608,IN,1680,male,2,2016-01-23 20:41:10.429404,3567,2015-02-25 00:40:02.483494,2016-01-23 20:41:10.429267,"Thomas Brooks, Thomas, Thomas Brooks",,
10002845,James Cornewall,James,Cornewall,2,naval officer and politician,,,,IN,1698,IN,1744,male,2,2015-07-09 03:42:51.417240,6329,2015-02-25 00:40:22.495340,2015-07-09 03:42:51.417076,"James Cornewall, James, James Cornewall",,
10009900,Sir Francis Poyntz,Francis,Poyntz,2,diplomat,Sir,,,IN,1487,IN,1528,male,2,2015-07-11 15:39:05.252943,22690,2015-02-25 00:42:17.791694,2015-07-11 15:39:05.252679,"Francis Poyntz, Sir Francis, Sir Francis Poyntz, Sir Poyntz, Francis, Francis Poyntz",,
10054809,Alice Oldfield,Alice,Oldfield,372,Author of Kallicia and Philaedus (Newberry Case MS fY 1565.H 635),,,,BF,1650,AF/IN,1650,female,5,2016-01-24 12:46:06.092902,,2016-01-23 21:18:10.425526,2016-01-24 12:46:06.092717,"Alice, Alice Oldfield",,
10054810,Abigail Kellond,Abigail,Kellond,372,Compiler of BL MS Egerton 2667; sister of Thomas Hutchinson,,,,BF,1684,AF/IN,1710,female,5,2016-01-24 12:46:19.053927,,2016-01-23 21:22:39.902788,2016-01-24 12:46:19.053745,"Abigail, Abigail Kellond",,
10012819,Sir James Whitelocke,James,Whitelocke,2,judge,Sir,,,IN,1570,IN,1632,male,2,2015-09-24 19:11:37.791886,29299,2015-02-25 00:43:13.269841,2015-09-24 19:11:37.791711,"James Whitelocke, Sir James, Sir James Whitelocke, Sir Whitelocke, James, James Whitelocke",,
10004335,Patrick Fitzmaurice,Patrick,Fitzmaurice,2,landowner and rebel,,,,IN,1551,IN,1600,male,2,2015-07-09 08:54:32.597408,9616,2015-02-25 00:40:45.450664,2015-07-09 08:54:32.597156,"Patrick Fitzmaurice, Patrick, Patrick Fitzmaurice",,
10009830,Sir Thomas Pope,Thomas,Pope,2,"founder of Trinity College, Oxford",Sir,,,IN,1507,IN,1559,male,2,2015-07-11 15:29:39.650617,22533,2015-02-25 00:42:16.572338,2015-07-11 15:29:39.650365,"Thomas Pope, Sir Thomas, Sir Thomas Pope, Sir Pope, Thomas, Thomas Pope",,
10010307,Ambrose Rigge,Ambrose,Rigge,2,Quaker preacher and writer,,,,IN,1635,IN,1705,male,2,2015-07-14 04:33:45.285143,23648,2015-02-25 00:42:24.582968,2015-07-14 04:33:45.284955,"Ambrose Rigge, Ambrose Rigg, Ambrose, Ambrose Rigge",,
10011379,Benedict Spinola,Benedict,Spinola,2,merchant,,,,IN,1519,IN,1580,male,2,2015-07-14 03:20:30.767982,52156,2015-02-25 00:42:43.112590,2015-07-14 03:20:30.767853,"Benedict Spinola, Benedict, Benedict Spinola",,
10006435,Robert Hutton,Robert,Hutton,2,Church of England clergyman,,,,AF,1458,IN,1568,male,2,2015-07-10 04:07:09.113017,14313,2015-02-25 00:41:23.502721,2015-07-10 04:07:09.112848,"Robert Hutton, Robert Hutten, Robert, Robert Hutton",,
10008892,William Norris,William,Norris,2,courtier,,,,IN,1522,IN,1591,male,2,2015-07-10 16:53:38.473924,20288,2015-02-25 00:42:01.899557,2015-07-10 16:53:38.473773,"William Norris, William, William Norris",,
10006321,George Hudson,George,Hudson,2,composer and musician,,,,AF,1562,IN,1672,male,2,2015-07-10 03:23:16.236734,67963,2015-02-25 00:41:21.601744,2015-07-10 03:23:16.236553,"George Hudson, George, George Hudson",,
10000282,Sir Nicholas Armorer,Nicholas,Armorer,2,"royalist army officer, conspirator, and courtier",Sir,,,IN,1620,IN,1686,male,2,2015-07-08 04:17:23.630150,94686,2015-02-25 00:39:39.495032,2015-07-08 04:17:23.629965,"Nicholas Armorer, Sir Nicholas, Sir Nicholas Armorer, Sir Armorer, Nicholas, Nicholas Armorer",,
10003909,Sir Philip Egerton,Philip,Egerton,2,politician,Sir,,,AF,1588,IN,1698,male,2,2015-07-09 07:44:44.069431,40799,2015-02-25 00:40:39.085765,2015-07-09 07:44:44.069190,"Philip Egerton, Sir Philip, Sir Philip Egerton, Sir Egerton, Philip, Philip Egerton",,
10007652,Sir Thomas Lucas,Thomas,Lucas,2,royalist army officer,Sir,,,IN,1597,IN,1648,male,2,2016-01-23 20:41:20.680159,17143,2015-02-25 00:41:42.351515,2016-01-23 20:41:20.680001,"Thomas Lucas, Sir Thomas, Sir Thomas Lucas, Sir Lucas, Thomas, Thomas Lucas",,
10008148,Richard Mayo,Richard,Mayo,2,clergyman and ejected minister,,,,IN,1630,IN,1695,male,2,2015-07-10 13:42:48.227793,18461,2015-02-25 00:41:49.991065,2015-07-10 13:42:48.227626,"Richard Mayo, Richard, Richard Mayo",,
10003231,James Dalton,James,Dalton,2,street robber,,,,CA,1700,IN,1730,male,2,2015-07-09 04:46:04.903962,65511,2015-02-25 00:40:28.597810,2015-07-09 04:46:04.903811,"James Dalton, James, James Dalton",,
10004499,William Foster,William,Foster,2,Church of England clergyman and writer,,,,IN,1591,BF,1701,male,2,2015-07-14 03:29:28.532350,9973,2015-02-25 00:40:47.817213,2015-07-14 03:29:28.532194,"William Foster, William, William Foster",,
10008505,Sir William Morgan,William,Morgan,2,soldier,Sir,,,IN,1541,IN,1583,male,2,2015-07-14 04:31:41.008634,19241,2015-02-25 00:41:55.650045,2015-07-14 04:31:41.008463,"William Morgan, Sir William, Sir William Morgan, Sir Morgan, William, William Morgan",,
10008924,Robert Norton,Robert,Norton,2,army officer and writer,,,,AF,1525,IN,1635,male,2,2015-07-10 16:56:10.625381,20355,2015-02-25 00:42:02.489863,2015-07-10 16:56:10.625231,"Robert Norton, Robert, Robert Norton",,
10009385,Philip Parsons,Philip,Parsons,2,college head,,,,IN,1594,IN,1653,male,2,2015-07-11 14:48:45.895311,21470,2015-02-25 00:42:09.563846,2015-07-11 14:48:45.895135,"Philip Parsons, Philip, Philip Parsons",,
10013172,Lady Mary Wroth,Mary,Wroth,2,author,Lady,,,CA,1587,IN,1651,female,2,2016-01-23 20:41:29.287059,30082,2015-02-25 00:43:18.534842,2016-01-23 20:41:29.286918,"Lady Mary Wroth, Lady Mary Sidney, Lady Mary, Lady Mary Wroth, Lady Wroth, Mary, Mary Wroth",,
10001260,John Bond,John,Bond,2,college head,,,,IN,1612,IN,1676,male,2,2015-07-08 06:30:35.078198,2826,2015-02-25 00:39:54.421157,2015-07-08 06:30:35.077944,"John Bond, John, John Bond",,
10010634,Joseph Salmon,Joseph,Salmon,2,Ranter,,,,IN,1647,IN,1656,male,2,2015-07-14 03:33:47.534440,37930,2015-02-25 00:42:29.883831,2015-07-14 03:33:47.534175,"Joseph Salmon, Joseph, Joseph Salmon",,
10005543,Sir Edward Harley,Edward,Harley,2,politician and parliamentarian army officer,Sir,,,IN,1624,IN,1700,male,2,2015-07-14 04:30:05.021624,12335,2015-02-25 00:41:08.739532,2015-07-14 04:30:05.021460,"Edward Harley, Sir Edward, Sir Edward Harley, Sir Harley, Edward, Edward Harley",,
10002983,William Crashawe,William,Crashawe,2,Church of England clergyman and religious controversialist,,,,IN,1572,IN,1625,male,2,2015-09-24 19:28:51.499308,6623,2015-02-25 00:40:24.525728,2015-09-24 19:28:51.492184,"William Crashawe, William Crashaw, William, William Crashawe",,
10000093,John Fortescue Aland,John Fortescue,Aland,2,judge,,,,IN,1670,IN,1746,male,2,2015-07-08 04:01:04.346163,271,2015-02-25 00:39:36.711626,2015-07-08 04:01:04.345941,"John Fortescue Aland, John Fortescue, John Fortescue Aland",,
10005716,James Hay,James,Hay,2,courtier and diplomat,,,,IN,1580,IN,1636,male,2,2016-01-23 20:41:29.311401,12723,2015-02-25 00:41:11.883037,2016-01-23 20:41:29.311141,"James Hay, James, James Hay",,
10006747,Franciscus Junius,Franciscus,Junius,2,philologist and writer on art,,,,IN,1591,IN,1677,male,2,2015-07-10 04:50:41.327093,15167,2015-02-25 00:41:28.623878,2015-07-10 04:50:41.326792,"Franciscus Junius, Francis Junius, Franciscus Du John, Francis Du Jon, Franciscus, Franciscus Junius",,
10010643,Thomas Salthouse,Thomas,Salthouse,2,Quaker preacher and writer,,,,IN,1630,IN,1691,male,2,2015-07-14 03:33:48.032664,24577,2015-02-25 00:42:30.043243,2015-07-14 03:33:48.032423,"Thomas Salthouse, Thomas, Thomas Salthouse",,
10009587,Henry Perry,Henry,Perry,2,linguistic scholar,,,,IN,1560,IN,1617,male,2,2015-07-14 04:02:56.254435,21995,2015-02-25 00:42:12.668958,2015-07-14 04:02:56.254297,"Henry Perry, Henry Parry, Henry, Henry Perry",,
10002230,William Cavendish,William,Cavendish,2,"writer, patron, and royalist army officer",,,,IN,1593,IN,1676,male,2,2016-01-24 12:55:03.030295,4946,2015-02-25 00:40:13.316968,2016-01-24 12:55:03.030136,"William Cavendish, William, William Cavendish",,
10007775,Sorley Boy MacDonnell,Sorley Boy,MacDonnell,2,chieftain,,,,BF/IN,1508,IN,1590,male,2,2015-07-10 13:07:12.119686,17465,2015-02-25 00:41:44.274027,2015-07-10 13:07:12.119494,"Sorley Boy MacDonnell, Sorley Boy, Sorley Boy MacDonnell",,
10004221,Henry Ferrabosco,Henry,Ferrabosco,2,musician,,,,AF,1548,CA,1658,male,2,2015-07-09 08:36:21.846829,74585,2015-02-25 00:40:43.704231,2015-07-09 08:36:21.846663,"Henry Ferrabosco, Henry, Henry Ferrabosco",,
10010509,Sir Ralph Rowlett,Ralph,Rowlett,2,NA,Sir,,,BF,1510,AF,1558,male,2,2015-07-11 16:26:21.529205,0,2015-02-25 00:42:27.787757,2015-07-11 16:26:21.529032,"Ralph Rowlett, Sir Ralph, Sir Ralph Rowlett, Sir Rowlett, Ralph, Ralph Rowlett",,
10009590,Micajah Perry,Micajah,Perry,2,merchant and politician,,,,IN,1694,IN,1753,male,2,2015-07-11 15:09:01.420787,49955,2015-02-25 00:42:12.783440,2015-07-11 15:09:01.420620,"Micajah Perry, Micajah, Micajah Perry",,
10009591,Stephen Perse,Stephen,Perse,2,physician and benefactor,,,,IN,1547,IN,1615,male,2,2015-07-11 15:09:02.396060,22003,2015-02-25 00:42:12.800800,2015-07-11 15:09:02.395884,"Stephen Perse, Stephen, Stephen Perse",,
10003194,Samuel D'Oyly,Samuel,D'Oyly,2,translator,,,,IN,1681,IN,1748,male,2,2015-07-09 04:42:47.384789,8014,2015-02-25 00:40:28.007023,2015-07-09 04:42:47.384643,"Samuel D'Oyly, Samuel, Samuel D'Oyly",,
10009197,George Owen,George,Owen,2,Church of England clergyman and antiquary,,,,CA,1553,BF/IN,1614,male,2,2015-07-10 17:12:58.835538,12463,2015-02-25 00:42:06.618849,2015-07-10 17:12:58.835387,"George Owen, George, George Owen",,
10009589,Micaiah Perry,Micaiah,Perry,2,merchant,,,,IN,1641,IN,1721,male,2,2015-07-11 15:09:00.477868,49953,2015-02-25 00:42:12.696412,2015-07-11 15:09:00.477633,"Micaiah Perry, Micaiah Pery, Micaiah, Micaiah Perry",,
10003220,George Dallam,George,Dallam,2,organ builder,,,,AF,1574,IN,1684,male,2,2015-07-09 04:44:46.140623,7027,2015-02-25 00:40:28.414855,2015-07-09 04:44:46.140470,"George Dallam, George, George Dallam",,
10005544,Edward Harley,Edward,Harley,2,politician,,,,IN,1664,IN,1735,male,2,2015-07-14 04:30:05.495498,12336,2015-02-25 00:41:08.755264,2015-07-14 04:30:05.495343,"Edward Harley, Edward, Edward Harley",,
10002932,John Cox,John,Cox,2,translator,,,,IN,1565,IN,1583,male,2,2015-02-25 00:40:23.732790,6535,2015-02-25 00:40:23.735761,2015-03-11 22:33:31.759284,"John Cox, John Coxe, John, John Cox",,
10002114,John Carpenter,John,Carpenter,2,Church of England clergyman and author,,,,AF,1511,IN,1621,male,2,2015-07-09 00:16:27.068667,4730,2015-02-25 00:40:11.573371,2015-07-09 00:16:27.068442,"John Carpenter, John, John Carpenter",,
10002934,Owen Cox,Owen,Cox,2,naval officer,,,,AF,1555,IN,1665,male,2,2015-07-08 04:48:51.074122,51091,2015-02-25 00:40:23.762894,2015-07-08 04:48:51.073982,"Owen Cox, Owen, Owen Cox",,
10003211,Edward Dafydd,Edward,Dafydd,2,Welsh poet,,,,CA,1602,CA,1678,male,2,2015-07-09 04:43:56.618904,7211,2015-02-25 00:40:28.270845,2015-07-09 04:43:56.618751,"Edward Dafydd, Edward David, Edward, Edward Dafydd",,
10010941,Anthony Sharp,Anthony,Sharp,2,Quaker leader,,,,IN,1643,IN,1707,male,2,2016-05-06 08:02:49.044138,72745,2015-02-25 00:42:34.880638,2016-05-06 08:02:49.043562,"Anthony Sharp, Anthony, Anthony Sharp",,
10007366,Christopher Lever,Christopher,Lever,2,religious writer and poet,,,,IN,1598,IN,1627,male,2,2015-07-10 12:27:11.909053,16532,2015-02-25 00:41:38.131336,2015-07-10 12:27:11.908877,"Christopher Lever, Christopher, Christopher Lever",,
10009763,Thomas Playfere,Thomas,Playfere,2,Church of England clergyman,,,,IN,1562,IN,1609,male,2,2015-09-24 19:20:02.530001,22372,2015-02-25 00:42:15.566353,2015-09-24 19:20:02.529842,"Thomas Playfere, Thomas, Thomas Playfere",,
10002013,John Campbell,John,Campbell,2,politician,,,,IN,1696,IN,1782,male,2,2015-07-08 23:55:25.833425,4515,2015-02-25 00:40:09.819124,2015-07-08 23:55:25.833030,"John Campbell, John, John Campbell",,
10002587,Sir John Cochrane,John,Cochrane,2,conspirator,Sir,,,IN,1662,IN,1695,male,2,2015-07-09 02:06:42.747852,5753,2015-02-25 00:40:18.683086,2015-07-09 02:06:42.747697,"John Cochrane, Sir John, Sir John Cochrane, Sir Cochrane, John, John Cochrane",,
10009902,John Poyntz,John,Poyntz,2,naval officer,,,,IN,1639,IN,1665,male,2,2015-07-11 15:39:20.817800,75180,2015-02-25 00:42:17.846737,2015-07-11 15:39:20.817626,"John Poyntz, John, John Poyntz",,
10012012,Pietro Torrigiani,Pietro,Torrigiani,2,sculptor and draughtsman,,,,IN,1472,IN,1528,male,2,2015-07-11 15:21:32.681784,27568,2015-02-25 00:42:57.304072,2015-07-11 15:21:32.681603,"Pietro Torrigiani, Pietro Torrigiano, Pietro, Pietro Torrigiani",,
10000718,Henry Barrow,Henry,Barrow,2,religious separatist,,,,IN,1550,IN,1593,male,2,2015-07-08 05:16:09.648269,1540,2015-02-25 00:39:45.944071,2015-07-08 05:16:09.648089,"Henry Barrow, Henry, Henry Barrow",,
10001384,Edward Bowles,Edward,Bowles,2,clergyman,,,,IN,1613,IN,1662,male,2,2015-07-08 06:41:34.652028,3068,2015-02-25 00:39:57.942395,2015-07-08 06:41:34.651860,"Edward Bowles, Edward, Edward Bowles",,
10010137,William Rawley,William,Rawley,2,Church of England clergyman and literary editor,,,,IN,1588,IN,1667,male,2,2015-09-24 19:20:25.272789,23184,2015-02-25 00:42:21.741351,2015-09-24 19:20:25.272606,"William Rawley, William, William Rawley",,
10011033,Richard Sherlock,Richard,Sherlock,2,Church of England clergyman,,,,IN,1612,IN,1689,male,2,2015-07-14 03:33:49.939986,25379,2015-02-25 00:42:36.714930,2015-07-14 03:33:49.939814,"Richard Sherlock, Richard, Richard Sherlock",,
10009404,Sir John Paston,John,Paston,2,,Sir,,,IN,1444,IN,1504,male,2,2015-07-11 14:49:41.087865,0,2015-02-25 00:42:09.829331,2015-07-11 14:49:41.087695,"John Paston, Sir John, Sir John Paston, Sir Paston, John, John Paston",,
10008467,Henry More,Henry,More,2,Jesuit,,,,IN,1587,IN,1661,male,2,2015-09-24 19:20:29.782971,19180,2015-02-25 00:41:55.069959,2015-09-24 19:20:29.782797,"Henry More, Henry Moore, Henry, Henry More",,
10011114,William Simpson,William,Simpson,2,Quaker preacher,,,,CA,1627,IN,1671,male,2,2015-07-14 03:33:50.866298,25596,2015-02-25 00:42:38.383499,2015-07-14 03:33:50.866158,"William Simpson, William, William Simpson",,
10005730,Richard Haydock,Richard,Haydock,2,physician,,,,IN,1569,CA,1642,male,2,2015-07-10 02:11:26.854239,12746,2015-02-25 00:41:12.133820,2015-07-10 02:11:26.854076,"Richard Haydock, Richard Haydocke, Richard, Richard Haydock",,
10009198,George Owen,George,Owen,2,herald,,,,IN,1598,IN,1665,male,2,2015-07-10 17:13:01.054209,21000,2015-02-25 00:42:06.632421,2015-07-10 17:13:01.054036,"George Owen, George, George Owen",,
10003252,Bartholomew Dandridge,Bartholomew,Dandridge,2,portrait painter,,,,IN,1691,AF/IN,1754,male,2,2015-07-09 04:46:44.820113,7105,2015-02-25 00:40:28.986093,2015-07-09 04:46:44.819917,"Bartholomew Dandridge, Bartholomew, Bartholomew Dandridge",,
10004825,Walter Gibson,Walter,Gibson,2,merchant and shipowner,,,,CA,1645,AF/IN,1717,male,2,2015-07-14 04:15:44.500766,67516,2015-02-25 00:40:53.060008,2015-07-14 04:15:44.500614,"Walter Gibson, Walter, Walter Gibson",,
10009440,John Paulet,John,Paulet,2,royalist nobleman,,,,CA,1598,IN,1675,male,2,2015-07-11 14:53:18.057955,21621,2015-02-25 00:42:10.364364,2015-07-11 14:53:18.057696,"John Paulet, John, John Paulet",,
10011740,George Swinnock,George,Swinnock,2,clergyman and ejected minister,,,,IN,1627,IN,1673,male,2,2015-07-10 01:17:59.681065,26845,2015-02-25 00:42:51.840062,2015-07-10 01:17:59.680888,"George Swinnock, George, George Swinnock",,
10000858,Sir William Becher,William,Becher,2,diplomat and government official,Sir,,,IN,1580,IN,1651,male,2,2015-07-08 05:36:32.883774,58323,2015-02-25 00:39:47.937230,2015-07-08 05:36:32.883557,"William Becher, William Beecher, Sir William, Sir William Becher, Sir Becher, William, William Becher",,
10012293,Marion Veitch,Marion,Veitch,2,diarist,,,,IN,1639,IN,1722,female,2,2015-07-11 14:50:46.973961,45831,2015-02-25 00:43:04.059301,2015-07-11 14:50:46.973786,"Marion Veitch, Marion Fairlie, Marion, Marion Veitch",,
10004220,Alfonso Ferrabosco,Alfonso,Ferrabosco,2,composer and viol player,,,,IN,1575,IN,1628,male,2,2015-10-09 16:25:37.203253,9353,2015-02-25 00:40:43.691603,2015-10-09 16:25:37.202762,"Alfonso Ferrabosco, Alfonso, Alfonso Ferrabosco",,
10004104,Sir William Fairfax,William,Fairfax,2,parliamentarian army officer,Sir,,,IN,1610,IN,1644,male,2,2016-04-19 13:36:25.839008,9095,2015-02-25 00:40:42.000114,2016-04-19 13:36:25.838326,"William Fairfax, Sir William, Sir William Fairfax, Sir Fairfax, William, William Fairfax",,
10005976,Nicholas Hilliard,Nicholas,Hilliard,2,miniature painter,,,,CA,1547,IN,1619,male,2,2015-09-24 19:21:35.607746,13320,2015-02-25 00:41:16.074524,2015-09-24 19:21:35.607557,"Nicholas Hilliard, Nicholas, Nicholas Hilliard",,
10010982,Richard Sheldon,Richard,Sheldon,2,Church of England convert and polemicist,,,,CA,1570,CA,1651,male,2,2015-07-11 15:09:11.523043,25307,2015-02-25 00:42:35.718698,2015-07-11 15:09:11.522803,"Richard Sheldon, Richard, Richard Sheldon",,
10011268,Roger Smyth,Roger,Smyth,2,Roman Catholic priest and translator,,,,IN,1540,CA,1625,male,2,2015-07-11 16:14:40.353495,68674,2015-02-25 00:42:41.267764,2015-07-11 16:14:40.353329,"Roger Smyth, Rhosier Smyth, Roger, Roger Smyth",,
10004947,Thomas Good,Thomas,Good,2,college head,,,,IN,1609,IN,1678,male,2,2015-07-14 04:30:08.950269,10944,2015-02-25 00:40:55.828789,2015-07-14 04:30:08.950075,"Thomas Good, Thomas, Thomas Good",,
10003910,Sir Ralph Egerton,Ralph,Egerton,2,courtier and administrator,Sir,,,BF,1476,IN,1528,male,2,2015-07-09 07:44:48.563161,70787,2015-02-25 00:40:39.099109,2015-07-09 07:44:48.562986,"Ralph Egerton, Sir Ralph, Sir Ralph Egerton, Sir Egerton, Ralph, Ralph Egerton",,
