id,group_id,person_id,start_date_type,start_year,end_date_type,end_year,created_by,created_at,approved_by,approved_on,citation
3902,127,10008362,AF/IN,1681,BF/IN,1700,5,2018-01-29 03:45:10.579362,5,2018-01-29 03:45:10.579089,
3903,127,10013148,AF/IN,1617,BF/IN,1694,5,2018-01-29 03:45:10.589239,5,2018-01-29 03:45:10.588969,
3904,127,10013188,AF/IN,1645,BF/IN,1700,5,2018-01-29 03:45:10.600800,5,2018-01-29 03:45:10.600502,
3905,127,10011285,AF/IN,1605,BF/IN,1681,5,2018-01-29 03:45:10.611648,5,2018-01-29 03:45:10.611393,
3906,127,10012447,AF/IN,1595,BF/IN,1658,5,2018-01-29 03:45:10.622079,5,2018-01-29 03:45:10.621760,
3907,127,10011954,AF/IN,1684,BF/IN,1700,5,2018-01-29 03:45:10.633200,5,2018-01-29 03:45:10.632951,
3908,127,10012793,AF/IN,1577,BF/IN,1593,5,2018-01-29 03:45:10.642540,5,2018-01-29 03:45:10.642339,
3910,76,10000166,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.568401,5,2018-02-05 16:02:42.567774,
3911,76,10000652,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.637838,5,2018-02-05 16:02:42.637085,
3912,76,10001138,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.661572,5,2018-02-05 16:02:42.661059,
3913,76,10001155,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.695114,5,2018-02-05 16:02:42.694743,
3914,76,10001351,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.714897,5,2018-02-05 16:02:42.714350,
3915,76,10054998,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.750876,5,2018-02-05 16:02:42.750414,
3916,76,10002060,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.781332,5,2018-02-05 16:02:42.780795,
3917,76,10002238,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.838956,5,2018-02-05 16:02:42.838410,
3918,76,10002271,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.875797,5,2018-02-05 16:02:42.875233,
3919,76,10002528,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.907617,5,2018-02-05 16:02:42.907146,
3920,76,10002753,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.929198,5,2018-02-05 16:02:42.928635,
3921,76,10002832,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.943977,5,2018-02-05 16:02:42.943534,
3922,76,10003058,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.963355,5,2018-02-05 16:02:42.962886,
3923,76,10003267,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.978854,5,2018-02-05 16:02:42.978450,
3924,76,10003379,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:42.992968,5,2018-02-05 16:02:42.992465,
3925,76,10003539,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.012292,5,2018-02-05 16:02:43.011851,
3926,76,10003651,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.024998,5,2018-02-05 16:02:43.024516,
3927,76,10003888,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.040413,5,2018-02-05 16:02:43.039992,
3928,76,10004059,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.065714,5,2018-02-05 16:02:43.065294,
3929,76,10004366,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.078679,5,2018-02-05 16:02:43.078312,
3930,76,10004691,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.104924,5,2018-02-05 16:02:43.104387,
3931,76,10004926,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.121986,5,2018-02-05 16:02:43.121652,
3932,76,10005226,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.142368,5,2018-02-05 16:02:43.141962,
3933,76,10005597,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.166748,5,2018-02-05 16:02:43.166325,
3934,76,10005890,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.183008,5,2018-02-05 16:02:43.182591,
3935,76,10006210,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.198422,5,2018-02-05 16:02:43.198105,
3936,76,10006421,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.223337,5,2018-02-05 16:02:43.222992,
3937,76,10006472,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.248294,5,2018-02-05 16:02:43.247976,
3938,76,10006483,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.262844,5,2018-02-05 16:02:43.262510,
3939,76,10007425,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.272878,5,2018-02-05 16:02:43.272513,
3940,76,10007492,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.287766,5,2018-02-05 16:02:43.287357,
3941,76,10007660,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.300528,5,2018-02-05 16:02:43.300238,
3942,76,10006693,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.312549,5,2018-02-05 16:02:43.312229,
3943,76,10008015,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.324869,5,2018-02-05 16:02:43.324349,
3944,76,10054999,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.337812,5,2018-02-05 16:02:43.337465,
3945,76,10008142,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.350496,5,2018-02-05 16:02:43.350103,
3946,76,10008300,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.360529,5,2018-02-05 16:02:43.360258,
3947,76,10008432,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.383008,5,2018-02-05 16:02:43.382707,
3948,76,10008916,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.398276,5,2018-02-05 16:02:43.397942,
3949,76,10009107,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.408086,5,2018-02-05 16:02:43.407771,
3950,76,10009499,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.419264,5,2018-02-05 16:02:43.418838,
3951,76,10009864,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.433697,5,2018-02-05 16:02:43.433275,
3952,76,10009947,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.455612,5,2018-02-05 16:02:43.455102,
3953,76,10010014,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.474936,5,2018-02-05 16:02:43.474504,
3954,76,10010502,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.491125,5,2018-02-05 16:02:43.490684,
3955,76,10055000,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.508534,5,2018-02-05 16:02:43.508107,
3956,76,10010805,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.527096,5,2018-02-05 16:02:43.526800,
3957,76,10010825,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.541042,5,2018-02-05 16:02:43.540485,
3958,76,10011202,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.557133,5,2018-02-05 16:02:43.556533,
3959,76,10055001,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.569891,5,2018-02-05 16:02:43.569444,
3960,76,10011836,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.581253,5,2018-02-05 16:02:43.580907,
3961,76,10011840,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.592015,5,2018-02-05 16:02:43.591730,
3962,76,10011949,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.602825,5,2018-02-05 16:02:43.602477,
3963,76,10055002,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.617977,5,2018-02-05 16:02:43.617580,
3964,76,10012411,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.628578,5,2018-02-05 16:02:43.628290,
3965,76,10012461,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.643710,5,2018-02-05 16:02:43.643237,
3966,76,10012505,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.658755,5,2018-02-05 16:02:43.658374,
3967,76,10012735,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.673665,5,2018-02-05 16:02:43.673192,
3968,76,10013063,AF/IN,1649,BF/IN,1649,5,2018-02-05 16:02:43.687474,5,2018-02-05 16:02:43.687161,
3969,130,10002456,AF/IN,1671,BF/IN,1700,5,2018-02-05 21:13:30.079271,5,2018-02-05 21:13:30.079019,
3970,130,10005060,AF/IN,1515,BF/IN,1625,5,2018-02-05 21:13:30.094337,5,2018-02-05 21:13:30.094097,
3971,130,10009671,AF/IN,1500,BF/IN,1605,5,2018-02-05 21:13:30.100160,5,2018-02-05 21:13:30.100030,
3972,130,10005991,AF/IN,1696,BF/IN,1700,5,2018-02-05 21:13:30.107074,5,2018-02-05 21:13:30.106941,
3973,130,10012209,AF/IN,1634,BF/IN,1700,5,2018-02-05 21:13:30.118319,5,2018-02-05 21:13:30.118169,
3974,130,10003561,AF/IN,1670,BF/IN,1700,5,2018-02-05 21:13:30.123516,5,2018-02-05 21:13:30.123385,
3975,130,10001776,AF/IN,1568,BF/IN,1619,5,2018-02-05 21:13:30.129235,5,2018-02-05 21:13:30.129049,
3976,130,10008294,AF/IN,1683,BF/IN,1700,5,2018-02-05 21:13:30.134462,5,2018-02-05 21:13:30.134335,
3977,130,10009811,AF/IN,1600,BF/IN,1649,5,2018-02-05 21:13:30.139907,5,2018-02-05 21:13:30.139780,
3978,130,10005573,AF/IN,1633,BF/IN,1700,5,2018-02-05 21:13:30.145023,5,2018-02-05 21:13:30.144896,
3979,130,10007299,AF/IN,1689,BF/IN,1700,5,2018-02-05 21:13:30.150280,5,2018-02-05 21:13:30.150145,
3980,130,10002093,AF/IN,1581,BF/IN,1691,5,2018-02-05 21:13:30.156766,5,2018-02-05 21:13:30.156605,
3981,130,10006182,AF/IN,1675,BF/IN,1696,5,2018-02-05 21:13:30.161925,5,2018-02-05 21:13:30.161798,
3982,130,10000370,AF/IN,1682,BF/IN,1700,5,2018-02-05 21:13:30.166952,5,2018-02-05 21:13:30.166822,
3983,130,10004033,AF/IN,1677,BF/IN,1700,5,2018-02-05 21:13:30.171831,5,2018-02-05 21:13:30.171703,
3984,130,10005164,AF/IN,1573,BF/IN,1612,5,2018-02-05 21:13:30.176647,5,2018-02-05 21:13:30.176519,
3985,130,10001037,AF/IN,1635,BF/IN,1700,5,2018-02-05 21:13:30.181607,5,2018-02-05 21:13:30.181478,
3986,130,10006725,AF/IN,1614,BF/IN,1685,5,2018-02-05 21:13:30.186931,5,2018-02-05 21:13:30.186803,
3987,130,10000278,AF/IN,1563,BF/IN,1615,5,2018-02-05 21:13:30.191769,5,2018-02-05 21:13:30.191643,
3988,130,10005357,AF/IN,1591,BF/IN,1700,5,2018-02-05 21:13:30.196647,5,2018-02-05 21:13:30.196521,
3989,130,10002839,AF/IN,1699,BF/IN,1700,5,2018-02-05 21:13:30.201487,5,2018-02-05 21:13:30.201361,
3990,130,10001775,AF/IN,1531,BF/IN,1597,5,2018-02-05 21:13:30.206449,5,2018-02-05 21:13:30.206322,
3991,130,10000147,AF/IN,1566,BF/IN,1626,5,2018-02-05 21:13:30.211611,5,2018-02-05 21:13:30.211487,
3992,130,10003861,AF/IN,1514,BF/IN,1624,5,2018-02-05 21:13:30.216464,5,2018-02-05 21:13:30.216337,
3993,130,10001388,AF/IN,1629,BF/IN,1700,5,2018-02-05 21:13:30.221457,5,2018-02-05 21:13:30.221330,
3994,130,10012921,AF/IN,1663,BF/IN,1700,5,2018-02-05 21:13:30.226337,5,2018-02-05 21:13:30.226171,
3995,130,10006678,AF/IN,1613,BF/IN,1683,5,2018-02-05 21:13:30.231161,5,2018-02-05 21:13:30.231006,
3996,130,10004961,AF/IN,1653,BF/IN,1700,5,2018-02-05 21:13:30.236084,5,2018-02-05 21:13:30.235956,
3997,130,10000403,AF/IN,1597,BF/IN,1621,5,2018-02-05 21:13:30.241069,5,2018-02-05 21:13:30.240940,
3998,130,10004830,AF/IN,1694,BF/IN,1700,5,2018-02-05 21:13:30.247892,5,2018-02-05 21:13:30.247765,
3999,130,10003682,AF/IN,1586,BF/IN,1627,5,2018-02-05 21:13:30.253878,5,2018-02-05 21:13:30.253713,
4000,130,10007630,AF/IN,1576,BF/IN,1653,5,2018-02-05 21:13:30.260204,5,2018-02-05 21:13:30.260033,
4001,130,10009227,AF/IN,1700,BF/IN,1700,5,2018-02-05 21:13:30.266879,5,2018-02-05 21:13:30.266715,
4002,130,10005578,AF/IN,1684,BF/IN,1700,5,2018-02-05 21:13:30.272624,5,2018-02-05 21:13:30.272493,
4003,130,10009443,AF/IN,1588,BF/IN,1602,5,2018-02-05 21:13:30.278015,5,2018-02-05 21:13:30.277884,
4004,130,10011137,AF/IN,1583,BF/IN,1603,5,2018-02-05 21:13:30.283034,5,2018-02-05 21:13:30.282908,
4005,130,10004013,AF/IN,1668,BF/IN,1700,5,2018-02-05 21:13:30.288143,5,2018-02-05 21:13:30.288016,
4006,130,10006772,AF/IN,1680,BF/IN,1700,5,2018-02-05 21:13:30.294806,5,2018-02-05 21:13:30.294674,
4007,130,10008168,AF/IN,1637,BF/IN,1680,5,2018-02-05 21:13:30.300117,5,2018-02-05 21:13:30.299988,
4008,130,10008867,AF/IN,1642,BF/IN,1696,5,2018-02-05 21:13:30.305078,5,2018-02-05 21:13:30.304953,
4009,130,10001284,AF/IN,1681,BF/IN,1700,5,2018-02-05 21:13:30.310004,5,2018-02-05 21:13:30.309878,
4010,130,10008583,AF/IN,1664,BF/IN,1692,5,2018-02-05 21:13:30.314924,5,2018-02-05 21:13:30.314797,
4011,130,10002031,AF/IN,1589,BF/IN,1656,5,2018-02-05 21:13:30.319908,5,2018-02-05 21:13:30.319779,
4012,130,10007073,AF/IN,1615,BF/IN,1681,5,2018-02-05 21:13:30.324731,5,2018-02-05 21:13:30.324574,
4013,130,10010366,AF/IN,1595,BF/IN,1648,5,2018-02-05 21:13:30.329607,5,2018-02-05 21:13:30.329479,
4014,130,10011732,AF/IN,1541,BF/IN,1651,5,2018-02-05 21:13:30.334762,5,2018-02-05 21:13:30.334598,
4015,130,10011819,AF/IN,1586,BF/IN,1652,5,2018-02-05 21:13:30.339752,5,2018-02-05 21:13:30.339625,
4016,130,10000896,AF/IN,1610,BF/IN,1682,5,2018-02-05 21:13:30.344566,5,2018-02-05 21:13:30.344438,
4017,130,10000895,AF/IN,1579,BF/IN,1638,5,2018-02-05 21:13:30.349542,5,2018-02-05 21:13:30.349415,
4018,130,10008302,AF/IN,1626,BF/IN,1700,5,2018-02-05 21:13:30.354399,5,2018-02-05 21:13:30.354270,
4019,130,10006350,AF/IN,1700,BF/IN,1700,5,2018-02-05 21:13:30.359257,5,2018-02-05 21:13:30.359128,
4020,130,10009877,AF/IN,1668,BF/IN,1700,5,2018-02-05 21:13:30.364041,5,2018-02-05 21:13:30.363912,
4021,130,10001757,AF/IN,1691,BF/IN,1700,5,2018-02-05 21:13:30.368863,5,2018-02-05 21:13:30.368734,
4022,130,10010513,AF/IN,1585,BF/IN,1626,5,2018-02-05 21:13:30.373759,5,2018-02-05 21:13:30.373631,
4023,130,10001087,AF/IN,1608,BF/IN,1663,5,2018-02-05 21:13:30.378651,5,2018-02-05 21:13:30.378520,
4024,130,10009575,AF/IN,1579,BF/IN,1650,5,2018-02-05 21:13:30.383432,5,2018-02-05 21:13:30.383304,
4025,130,10000215,AF/IN,1563,BF/IN,1673,5,2018-02-05 21:13:30.388207,5,2018-02-05 21:13:30.388068,
4026,130,10005237,AF/IN,1680,BF/IN,1700,5,2018-02-05 21:13:30.393105,5,2018-02-05 21:13:30.392971,
4027,130,10050139,AF/IN,1570,BF/IN,1608,5,2018-02-05 21:13:30.397888,5,2018-02-05 21:13:30.397762,
4028,130,10050140,AF/IN,1570,BF/IN,1613,5,2018-02-05 21:13:30.403240,5,2018-02-05 21:13:30.403113,
4029,130,10001760,AF/IN,1667,BF/IN,1700,5,2018-02-05 21:13:30.408306,5,2018-02-05 21:13:30.408145,
4030,130,10007054,AF/IN,1643,BF/IN,1700,5,2018-02-05 21:13:30.413285,5,2018-02-05 21:13:30.413160,
4031,130,10002152,AF/IN,1606,BF/IN,1686,5,2018-02-05 21:13:30.418210,5,2018-02-05 21:13:30.418073,
4032,130,10009166,AF/IN,1504,BF/IN,1614,5,2018-02-05 21:13:30.423179,5,2018-02-05 21:13:30.423051,
4033,130,10000325,AF/IN,1638,BF/IN,1700,5,2018-02-05 21:13:30.428265,5,2018-02-05 21:13:30.428097,
4034,130,10010583,AF/IN,1694,BF/IN,1700,5,2018-02-05 21:13:30.433237,5,2018-02-05 21:13:30.433109,
4035,130,10011376,AF/IN,1692,BF/IN,1700,5,2018-02-05 21:13:30.438144,5,2018-02-05 21:13:30.438016,
4036,130,10000653,AF/IN,1607,BF/IN,1630,5,2018-02-05 21:13:30.443126,5,2018-02-05 21:13:30.442998,
4037,130,10010512,AF/IN,1514,BF/IN,1624,5,2018-02-05 21:13:30.448030,5,2018-02-05 21:13:30.447898,
4038,130,10006630,AF/IN,1664,BF/IN,1700,5,2018-02-05 21:13:30.453040,5,2018-02-05 21:13:30.452902,
4039,130,10009728,AF/IN,1660,BF/IN,1700,5,2018-02-05 21:13:30.458188,5,2018-02-05 21:13:30.458053,
4040,130,10010045,AF/IN,1693,BF/IN,1700,5,2018-02-05 21:13:30.463391,5,2018-02-05 21:13:30.463262,
4041,130,10013018,AF/IN,1569,BF/IN,1679,5,2018-02-05 21:13:30.468535,5,2018-02-05 21:13:30.468407,
4042,130,10006620,AF/IN,1651,BF/IN,1688,5,2018-02-05 21:13:30.473567,5,2018-02-05 21:13:30.473439,
4043,130,10007072,AF/IN,1696,BF/IN,1700,5,2018-02-05 21:13:30.479083,5,2018-02-05 21:13:30.478953,
4044,130,10005560,AF/IN,1632,BF/IN,1700,5,2018-02-05 21:13:30.485349,5,2018-02-05 21:13:30.485223,
4045,130,10004242,AF/IN,1587,BF/IN,1619,5,2018-02-05 21:13:30.491117,5,2018-02-05 21:13:30.490991,
4046,130,10008883,AF/IN,1661,BF/IN,1700,5,2018-02-05 21:13:30.495970,5,2018-02-05 21:13:30.495844,
4047,130,10007004,AF/IN,1500,BF/IN,1587,5,2018-02-05 21:13:30.501093,5,2018-02-05 21:13:30.500966,
4048,130,10007294,AF/IN,1582,BF/IN,1692,5,2018-02-05 21:13:30.506147,5,2018-02-05 21:13:30.506022,
4049,130,10009481,AF/IN,1603,BF/IN,1700,5,2018-02-05 21:13:30.511235,5,2018-02-05 21:13:30.511109,
4050,130,10003952,AF/IN,1688,BF/IN,1700,5,2018-02-05 21:13:30.516622,5,2018-02-05 21:13:30.516496,
4051,130,10006977,AF/IN,1629,BF/IN,1643,5,2018-02-05 21:13:30.522112,5,2018-02-05 21:13:30.521984,
4052,130,10002731,AF/IN,1576,BF/IN,1627,5,2018-02-05 21:13:30.527169,5,2018-02-05 21:13:30.527009,
4053,130,10005607,AF/IN,1625,BF/IN,1683,5,2018-02-05 21:13:30.532196,5,2018-02-05 21:13:30.532065,
4054,130,10008338,AF/IN,1616,BF/IN,1684,5,2018-02-05 21:13:30.537383,5,2018-02-05 21:13:30.537255,
4055,130,10012005,AF/IN,1583,BF/IN,1623,5,2018-02-05 21:13:30.542306,5,2018-02-05 21:13:30.542179,
4056,130,10002920,AF/IN,1568,BF/IN,1619,5,2018-02-05 21:13:30.547189,5,2018-02-05 21:13:30.547062,
4057,130,10012448,AF/IN,1698,BF/IN,1700,5,2018-02-05 21:13:30.553206,5,2018-02-05 21:13:30.553069,
4058,130,10005296,AF/IN,1524,BF/IN,1634,5,2018-02-05 21:13:30.558558,5,2018-02-05 21:13:30.558430,
4059,130,10011799,AF/IN,1500,BF/IN,1588,5,2018-02-05 21:13:30.563465,5,2018-02-05 21:13:30.563337,
4060,130,10011251,AF/IN,1585,BF/IN,1695,5,2018-02-05 21:13:30.579584,5,2018-02-05 21:13:30.579453,
4061,130,10010938,AF/IN,1526,BF/IN,1636,5,2018-02-05 21:13:30.584606,5,2018-02-05 21:13:30.584477,
4062,130,10010680,AF/IN,1661,BF/IN,1698,5,2018-02-05 21:13:30.589569,5,2018-02-05 21:13:30.589443,
4063,130,10003395,AF/IN,1694,BF/IN,1700,5,2018-02-05 21:13:30.594521,5,2018-02-05 21:13:30.594392,
4064,130,10002320,AF/IN,1683,BF/IN,1700,5,2018-02-05 21:13:30.599363,5,2018-02-05 21:13:30.599235,
4065,130,10006821,AF/IN,1500,BF/IN,1610,5,2018-02-05 21:13:30.604203,5,2018-02-05 21:13:30.604075,
4066,130,10012897,AF/IN,1665,BF/IN,1700,5,2018-02-05 21:13:30.611135,5,2018-02-05 21:13:30.611006,
4067,130,10012620,AF/IN,1661,BF/IN,1678,5,2018-02-05 21:13:30.616033,5,2018-02-05 21:13:30.615899,
4068,130,10010043,AF/IN,1660,BF/IN,1682,5,2018-02-05 21:13:30.620933,5,2018-02-05 21:13:30.620792,
4069,130,10000439,AF/IN,1692,BF/IN,1696,5,2018-02-05 21:13:30.625721,5,2018-02-05 21:13:30.625594,
4070,130,10007026,AF/IN,1570,BF/IN,1680,5,2018-02-05 21:13:30.630608,5,2018-02-05 21:13:30.630482,
4071,130,10003303,AF/IN,1642,BF/IN,1700,5,2018-02-05 21:13:30.635378,5,2018-02-05 21:13:30.635253,
4072,130,10001431,AF/IN,1671,BF/IN,1700,5,2018-02-05 21:13:30.640220,5,2018-02-05 21:13:30.640092,
4073,130,10001036,AF/IN,1637,BF/IN,1700,5,2018-02-05 21:13:30.645239,5,2018-02-05 21:13:30.645112,
4074,130,10002052,AF/IN,1642,BF/IN,1700,5,2018-02-05 21:13:30.651266,5,2018-02-05 21:13:30.651133,
4075,130,10001052,AF/IN,1681,BF/IN,1700,5,2018-02-05 21:13:30.656138,5,2018-02-05 21:13:30.656011,
4076,130,10006208,AF/IN,1698,BF/IN,1700,5,2018-02-05 21:13:30.661146,5,2018-02-05 21:13:30.660987,
4077,130,10003333,AF/IN,1651,BF/IN,1700,5,2018-02-05 21:13:30.666156,5,2018-02-05 21:13:30.666028,
4078,130,10001393,AF/IN,1648,BF/IN,1700,5,2018-02-05 21:13:30.671178,5,2018-02-05 21:13:30.671050,
4079,130,10005326,AF/IN,1651,BF/IN,1687,5,2018-02-05 21:13:30.676221,5,2018-02-05 21:13:30.676093,
4080,130,10001290,AF/IN,1690,BF/IN,1700,5,2018-02-05 21:13:30.682485,5,2018-02-05 21:13:30.682312,
4081,130,10007262,AF/IN,1670,BF/IN,1685,5,2018-02-05 21:13:30.688928,5,2018-02-05 21:13:30.688750,
4082,130,10007998,AF/IN,1660,BF/IN,1683,5,2018-02-05 21:13:30.722307,5,2018-02-05 21:13:30.722081,
4083,130,10001862,AF/IN,1674,BF/IN,1693,5,2018-02-05 21:13:30.736289,5,2018-02-05 21:13:30.736054,
4084,130,10002256,AF/IN,1669,BF/IN,1700,5,2018-02-05 21:13:30.751685,5,2018-02-05 21:13:30.751499,
4085,130,10002930,AF/IN,1671,BF/IN,1688,5,2018-02-05 21:13:30.762833,5,2018-02-05 21:13:30.762603,
4086,130,10009113,AF/IN,1683,BF/IN,1700,5,2018-02-05 21:13:30.779416,5,2018-02-05 21:13:30.779172,
4087,130,10010709,AF/IN,1686,BF/IN,1700,5,2018-02-05 21:13:30.792439,5,2018-02-05 21:13:30.792235,
4088,130,10003074,AF/IN,1682,BF/IN,1700,5,2018-02-05 21:13:30.808277,5,2018-02-05 21:13:30.808073,
4089,130,10006341,AF/IN,1609,BF/IN,1700,5,2018-02-05 21:13:30.841462,5,2018-02-05 21:13:30.841232,
4090,130,10002840,AF/IN,1635,BF/IN,1700,5,2018-02-05 21:13:30.852449,5,2018-02-05 21:13:30.852263,
4091,130,10002455,AF/IN,1669,BF/IN,1700,5,2018-02-05 21:13:30.860273,5,2018-02-05 21:13:30.860098,
4092,130,10013264,AF/IN,1699,BF/IN,1700,5,2018-02-05 21:13:30.867758,5,2018-02-05 21:13:30.867586,
4093,130,10005750,AF/IN,1693,BF/IN,1700,5,2018-02-05 21:13:30.875235,5,2018-02-05 21:13:30.875058,
4094,130,10000726,AF/IN,1656,BF/IN,1700,5,2018-02-05 21:13:30.882461,5,2018-02-05 21:13:30.882221,
4095,131,10000952,AF/IN,1500,BF/IN,1533,5,2018-02-05 21:58:27.794379,5,2018-02-05 21:58:27.794051,
4096,131,10013237,AF/IN,1500,BF/IN,1516,5,2018-02-05 21:58:27.805787,5,2018-02-05 21:58:27.805554,
4097,131,10000639,AF/IN,1630,BF/IN,1691,5,2018-02-05 21:58:27.814782,5,2018-02-05 21:58:27.814473,
4098,131,10010987,AF/IN,1513,BF/IN,1587,5,2018-02-05 21:58:27.827380,5,2018-02-05 21:58:27.827135,
4099,131,10007863,AF/IN,1500,BF/IN,1550,5,2018-02-05 21:58:27.860029,5,2018-02-05 21:58:27.859791,
4100,131,10001014,AF/IN,1649,BF/IN,1700,5,2018-02-05 21:58:27.873285,5,2018-02-05 21:58:27.872898,
4101,131,10009015,AF/IN,1595,BF/IN,1662,5,2018-02-05 21:58:27.889124,5,2018-02-05 21:58:27.888888,
4102,131,10000319,AF/IN,1614,BF/IN,1650,5,2018-02-05 21:58:27.899056,5,2018-02-05 21:58:27.898770,
4103,131,10008071,AF/IN,1648,BF/IN,1700,5,2018-02-05 21:58:27.913651,5,2018-02-05 21:58:27.913428,
4104,131,10004600,AF/IN,1500,BF/IN,1501,5,2018-02-05 21:58:27.947498,5,2018-02-05 21:58:27.947274,
4105,131,10013025,AF/IN,1562,BF/IN,1617,5,2018-02-05 21:58:27.980865,5,2018-02-05 21:58:27.980611,
4106,131,10008390,AF/IN,1625,BF/IN,1672,5,2018-02-05 21:58:27.999903,5,2018-02-05 21:58:27.999673,
4107,131,10012469,AF/IN,1500,BF/IN,1551,5,2018-02-05 21:58:28.016850,5,2018-02-05 21:58:28.016609,
4108,131,10009246,AF/IN,1505,BF/IN,1563,5,2018-02-05 21:58:28.032757,5,2018-02-05 21:58:28.032540,
4109,131,10004798,AF/IN,1500,BF/IN,1541,5,2018-02-05 21:58:28.071239,5,2018-02-05 21:58:28.070908,
4110,131,10006176,AF/IN,1588,BF/IN,1650,5,2018-02-05 21:58:28.091482,5,2018-02-05 21:58:28.091104,
4111,131,10008609,AF/IN,1688,BF/IN,1700,5,2018-02-05 21:58:28.122360,5,2018-02-05 21:58:28.121994,
4112,131,10005284,AF/IN,1500,BF/IN,1555,5,2018-02-05 21:58:28.130399,5,2018-02-05 21:58:28.130203,
4113,131,10009401,AF/IN,1520,BF/IN,1547,5,2018-02-05 21:58:28.139096,5,2018-02-05 21:58:28.138832,
4114,131,10010822,AF/IN,1505,BF/IN,1572,5,2018-02-05 21:58:28.148635,5,2018-02-05 21:58:28.148367,
4115,131,10009596,AF/IN,1668,BF/IN,1700,5,2018-02-05 21:58:28.158576,5,2018-02-05 21:58:28.158337,
4116,131,10006943,AF/IN,1513,BF/IN,1529,5,2018-02-05 21:58:28.167249,5,2018-02-05 21:58:28.167007,
4117,131,10009752,AF/IN,1500,BF/IN,1542,5,2018-02-05 21:58:28.174228,5,2018-02-05 21:58:28.174046,
4118,131,10010753,AF/IN,1592,BF/IN,1641,5,2018-02-05 21:58:28.180768,5,2018-02-05 21:58:28.180583,
4119,131,10005630,AF/IN,1500,BF/IN,1532,5,2018-02-05 21:58:28.187634,5,2018-02-05 21:58:28.187484,
