first_name,birth_year_type,odnb_id,historical_significance,created_by,updated_at,aliases,id,search_names_all,last_name,title,death_year_type,citation,approved_by,gender,suffix,display_name,prefix,approved_on,death_year,created_at,birth_year
John,IN,28258,Church of Ireland archbishop of Tuam,2,2015-07-11 05:55:32.964346,,10012342,"John Vesey, John, John Vesey",Vesey,,IN,,2,male,,John Vesey,,2015-07-11 05:55:32.964517,1716,2015-02-25 00:43:05.336622,1638
Antonio,IN,,"Priest, Scientist, Translator",563,2017-06-08 18:22:15.541559,,10054888,"Antonio, Antonio Conti",Conti,,IN,,563,male,,Antonio Conti,,2017-06-08 18:22:15.541670,1749,2017-05-25 19:17:43.120274,1677
John,IN,8630,politician,2,2015-07-09 07:48:43.763723,,10003926,"John Eliot, Sir John, Sir John Eliot, Sir Eliot, John, John Eliot",Eliot,,IN,,2,male,,Sir John Eliot,Sir,2015-07-09 07:48:43.763903,1632,2015-02-25 00:40:39.363246,1592
John,IN,93736,tailor,2,2015-07-11 15:24:55.105984,,10011167,"John Skut, John, John Skut",Skut,,IN,,2,male,,John Skut,,2015-07-11 15:24:55.106181,1547,2015-02-25 00:42:39.243261,1519
George,AF,54255,,2,2015-07-14 04:37:15.669196,,10007341,"George Leslie, George, George Leslie",Leslie,,IN,,2,male,,George Leslie,,2015-07-14 04:37:15.669360,1513,2015-02-25 00:41:37.742208,1403
Theophilus,IN,16879,physician and nonconformist minister,2,2015-07-14 04:34:55.331672,,10007539,"Theophilus Lobb, Theophilus, Theophilus Lobb",Lobb,,IN,,2,male,,Theophilus Lobb,,2015-07-14 04:34:55.331836,1763,2015-02-25 00:41:40.629137,1678
Roger,IN,20312,nobleman and administrator,2,2015-10-09 14:24:04.187119,,10008905,"Roger North, Roger, Roger North",North,,IN,,2,male,,Roger North,,2015-10-09 14:24:04.187279,1600,2015-02-25 00:42:02.154639,1531
Thomas,IN,4066,physician,2,2015-07-08 07:47:05.317646,,10001810,"Thomas Burnet, Sir Thomas, Sir Thomas Burnet, Sir Burnet, Thomas, Thomas Burnet",Burnet,,IN,,2,male,,Sir Thomas Burnet,Sir,2015-07-08 07:47:05.317806,1704,2015-02-25 00:40:06.218601,1638
Robert,BF,25299,lawyer and speaker of the House of Commons,2,2015-07-11 04:18:51.833300,,10010975,"Robert Sheffield, Sir Robert, Sir Robert Sheffield, Sir Sheffield, Robert, Robert Sheffield",Sheffield,,IN,,2,male,,Sir Robert Sheffield,Sir,2015-07-11 04:18:51.833456,1518,2015-02-25 00:42:35.599111,1462
John,IN,13183,playwright and epigrammatist,2,2015-07-14 04:00:15.619467,,10005905,"John Heywood, John, John Heywood",Heywood,,AF/IN,,2,male,,John Heywood,,2015-07-14 04:00:15.619597,1578,2015-02-25 00:41:14.821298,1496
Samuel,BF/IN,3697,politician and judge,2,2015-07-08 07:24:31.315070,,10001663,"Samuel Browne, Sir Samuel, Sir Samuel Browne, Sir Browne, Samuel, Samuel Browne",Browne,,IN,,2,male,,Sir Samuel Browne,Sir,2015-07-08 07:24:31.315223,1668,2015-02-25 00:40:03.352635,1598
John,IN,3244,politician and autobiographer,2,2015-07-08 07:05:00.751400,,10001483,"John Bramston the younger, Sir John, Sir John Bramston, Sir John Bramston the younger, Sir John the younger, Sir Bramston, Sir Bramston the younger, John, John Bramston, John Bramston the younger, John the younger",Bramston,,IN,,2,male,the younger,Sir John Bramston the younger,Sir,2015-07-08 07:05:00.751535,1700,2015-02-25 00:40:00.331248,1611
Humphrey,IN,0,antiquary and map maker,2,2015-07-10 12:45:15.447240,,10007534,"Humphrey Llwyd, Humphrey, Humphrey Llwyd",Llwyd,,IN,,2,male,,Humphrey Llwyd,,2015-07-10 12:45:15.447421,1568,2015-02-25 00:41:40.561836,1527
Joseph,IN,2410,ecclesiastical historian,2,2015-07-08 06:10:19.084048,,10001071,"Joseph Bingham, Joseph, Joseph Bingham",Bingham,,IN,,2,male,,Joseph Bingham,,2015-07-08 06:10:19.093311,1723,2015-02-25 00:39:50.999088,1668
William,IN,18615,poet and teacher,2,2015-07-10 15:59:39.126214,,10008225,"William Meston, William, William Meston",Meston,,IN,,2,male,,William Meston,,2015-07-10 15:59:39.126369,1745,2015-02-25 00:41:51.243803,1680
John,AF,13554,landowner and politician,2,2015-07-10 02:51:21.487046,,10006080,"John Holles, John, John Holles",Holles,,IN,,2,male,,John Holles,,2015-07-10 02:51:21.487230,1637,2015-02-25 00:41:17.806867,1527
John,AF,27586,bishop of Peterborough,2,2015-07-11 15:46:38.692421,,10012024,"John Towers, John, John Towers",Towers,,IN,,2,male,,John Towers,,2015-07-11 15:46:38.692601,1649,2015-02-25 00:42:57.703324,1539
Henry,IN,16024,nonconformist minister,2,2015-07-14 04:18:40.156955,,10007136,"Henry Langley, Henry, Henry Langley",Langley,,IN,,2,male,,Henry Langley,,2015-07-14 04:18:40.157090,1679,2015-02-25 00:41:34.674907,1610
Robert,IN,27862,writer and translator of occult and medical works,2,2015-07-11 16:31:40.919388,,10012155,"Robert Turner, Robert, Robert Turner",Turner,,AF/IN,,2,male,,Robert Turner,,2015-07-11 16:31:40.919650,1664,2015-02-25 00:43:01.264398,1619
Nathaniel,IN,60170,Church of England clergyman,2,2015-07-14 04:17:40.913304,,10012023,"Nathaniel Tovey, Nathaniel, Nathaniel Tovey",Tovey,,IN,,2,male,,Nathaniel Tovey,,2015-07-14 04:17:40.913460,1658,2015-02-25 00:42:57.675055,1597
Edward,AF,6714,,2,2015-07-09 04:10:27.606266,,10003024,"Edward Croft, Edward, Edward Croft",Croft,,IN,,2,male,,Edward Croft,,2015-07-09 04:10:27.606439,1601,2015-02-25 00:40:25.111369,1491
Thomas,IN,10513,"engraver, printer, and instrument maker",2,2015-10-09 14:26:42.942351,,10004767,"Thomas Gemini, Thomas Geminus, Thomas Lambrit, Thomas, Thomas Gemini",Gemini,,IN,,2,male,,Thomas Gemini,,2015-10-09 14:26:42.942508,1562,2015-02-25 00:40:52.197029,1540
Michael,IN,7067,barrister and legal writer,2,2015-07-09 04:46:08.721030,,10003233,"Michael Dalton, Michael, Michael Dalton",Dalton,,IN,,2,male,,Michael Dalton,,2015-07-09 04:46:08.721190,1644,2015-02-25 00:40:28.626385,1564
Richard,AF,9612,bishop of London,2,2015-07-09 08:54:28.491475,,10004334,"Richard Fitzjames, Richard, Richard Fitzjames",Fitzjames,,IN,,2,male,,Richard Fitzjames,,2015-07-09 08:54:28.491663,1522,2015-02-25 00:40:45.437566,1412
Christian,AF,16658,military engineer,2,2015-07-10 12:33:37.945669,,10007428,"Christian Lilly, Christian, Christian Lilly",Lilly,,IN,,2,male,,Christian Lilly,,2015-07-10 12:33:37.945829,1738,2015-02-25 00:41:39.063810,1628
William,IN,28770,poet and lawyer,2,2015-07-11 06:01:09.507021,,10012553,"William Warner, William, William Warner",Warner,,IN,,2,male,,William Warner,,2015-07-11 06:01:09.507188,1609,2015-02-25 00:43:09.132871,1558
William,IN,15100,,2,2015-07-10 04:46:11.481415,,10006717,"William Jones, William, William Jones",Jones,,BF/IN,,2,male,,William Jones,,2015-07-10 04:46:11.481581,1636,2015-02-25 00:41:28.100271,1581
Roger,IN,17203,college head and founder of Sedbergh School,2,2015-07-10 13:01:03.928919,,10007681,"Roger Lupton, Roger, Roger Lupton",Lupton,,IN,,2,male,,Roger Lupton,,2015-07-10 13:01:03.929098,1540,2015-02-25 00:41:42.779029,1456
James,AF,6010,administrator,2,2015-07-09 02:21:07.045451,,10002710,"James Colville of Easter Wemyss, Sir James, Sir James Colville, Sir James Colville of Easter Wemyss, Sir James of Easter Wemyss, Sir Colville, Sir Colville of Easter Wemyss, James, James Colville, James Colville of Easter Wemyss, James of Easter Wemyss",Colville,,IN,,2,male,of Easter Wemyss,Sir James Colville of Easter Wemyss,Sir,2015-07-09 02:21:07.045618,1540,2015-02-25 00:40:20.467647,1430
Elizabeth,IN,67194,religious writer,2,2015-07-11 06:01:10.662363,,10012556,"Elizabeth Warren, Elizabeth, Elizabeth Warren",Warren,,BF,,2,female,,Elizabeth Warren,,2015-07-11 06:01:10.662599,1727,2015-02-25 00:43:09.231366,1617
Charles,IN,37185,courtier,2,2015-07-08 05:54:00.166512,,10000989,"Charles Berkeley, Charles, Charles Berkeley",Berkeley,,IN,,2,male,,Charles Berkeley,,2015-07-08 05:54:00.166685,1665,2015-02-25 00:39:49.802370,1630
John,AF,11548,nobleman,2,2015-07-10 00:47:47.385061,,10005218,"John Grey, Lord John, Lord John Grey, Lord Grey, John, John Grey",Grey,,IN,,2,male,,Lord John Grey,Lord,2015-07-10 00:47:47.385237,1564,2015-02-25 00:41:01.785002,1454
Arabella,IN,5394,mistress of King James II,2,2015-07-09 01:43:17.253288,,10002441,"Arabella Churchill, Arabella Godfrey, Arabella, Arabella Churchill",Churchill,,IN,,2,female,,Arabella Churchill,,2015-07-09 01:43:17.253437,1730,2015-02-25 00:40:16.314958,1649
Robert,IN,797,lawyer and rebel,2,2015-07-08 04:23:40.217126,,10000353,"Robert Aske, Robert, Robert Aske",Aske,,IN,,2,male,,Robert Aske,,2015-07-08 04:23:40.217305,1537,2015-02-25 00:39:40.443899,1500
Anne,BF,70739,,2,2015-07-14 03:41:14.373948,,10005824,"Anne Herbert, Anne, Anne Herbert",Herbert,,IN,,2,female,,Anne Herbert,,2015-07-14 03:41:14.374101,1552,2015-02-25 00:41:13.592228,1514
Ralph,IN,905,horticulturist and religious radical,2,2015-07-08 04:31:18.659621,,10000420,"Ralph Austen, Ralph, Ralph Austen",Austen,,IN,,2,male,,Ralph Austen,,2015-07-08 04:31:18.659790,1676,2015-02-25 00:39:41.393887,1612
Owen,IN,47136,administrator,2,2015-07-14 04:00:16.401238,,10006179,"Owen Hopton, Sir Owen, Sir Owen Hopton, Sir Hopton, Owen, Owen Hopton",Hopton,,IN,,2,male,,Sir Owen Hopton,Sir,2015-07-14 04:00:16.401407,1595,2015-02-25 00:41:19.341580,1519
Samuel,AF,2705,clergyman and ejected minister,2,2015-07-08 06:23:02.555946,,10001197,"Samuel Blower, Samuel, Samuel Blower",Blower,,IN,,2,male,,Samuel Blower,,2015-07-08 06:23:02.556117,1701,2015-02-25 00:39:52.891374,1591
John,IN,0,principal of the University of Glasgow,2,2015-07-14 03:40:31.387261,,10011586,"John Stirling, John, John Stirling",Stirling,,IN,,2,male,,John Stirling,,2015-07-14 03:40:31.387433,1738,2015-02-25 00:42:47.675040,1666
William,CA,2535,settler in America and horticulturist,2,2015-07-08 06:15:40.387383,,10001127,"William Blackstone, William, William Blackstone",Blackstone,,IN,,2,male,,William Blackstone,,2015-07-08 06:15:40.387545,1675,2015-02-25 00:39:51.874789,1596
Robert,AF,15592,abbot of Thame and bishop of Oxford,2,2015-07-10 05:09:58.950804,,10006934,"Robert King, Robert, Robert King",King,,IN,,2,male,,Robert King,,2015-07-10 05:09:58.950991,1557,2015-02-25 00:41:31.407708,1447
Thomas,AF,67974,musician and composer,2,2015-07-11 15:22:19.669064,,10011978,"Thomas Tollet, Thomas, Thomas Tollet",Tollet,,CA,,2,male,,Thomas Tollet,,2015-07-11 15:22:19.669235,1696,2015-02-25 00:42:56.417913,1586
William,IN,7373,bishop of Winchester,2,2015-07-09 05:25:45.607780,,10003359,"William Day, William, William Day",Day,,IN,,2,male,,William Day,,2015-07-09 05:25:45.607993,1596,2015-02-25 00:40:30.536412,1529
George,AF,22151,clergyman and colonist in America,2,2015-07-11 15:15:52.991099,,10009673,"George Phillips, George, George Phillips",Phillips,,IN,,2,male,,George Phillips,,2015-07-11 15:15:52.991362,1644,2015-02-25 00:42:14.047763,1534
Samuel,IN,11302,nonjuring Church of England clergyman and religious controversialist,2,2015-07-10 00:37:55.887916,,10005126,"Samuel Grascome, Samuel, Samuel Grascome",Grascome,,IN,,2,male,,Samuel Grascome,,2015-07-10 00:37:55.888139,1708,2015-02-25 00:40:58.918877,1641
Henry,IN,2880,politician,2,2015-07-08 06:34:40.995019,,10001289,"Henry Booth, Henry, Henry Booth",Booth,,IN,,2,male,,Henry Booth,,2015-07-08 06:34:40.995175,1694,2015-02-25 00:39:55.488221,1652
Winston,IN,5406,politician and writer,2,2015-07-09 01:46:37.839800,,10002449,"Winston Churchill, Sir Winston, Sir Winston Churchill, Sir Churchill, Winston, Winston Churchill",Churchill,,IN,,2,male,,Sir Winston Churchill,Sir,2015-07-09 01:46:37.839955,1688,2015-02-25 00:40:16.430647,1620
Thomas,IN,28793,Presbyterian minister,2,2015-07-11 06:01:13.090417,,10012561,"Thomas Warren, Thomas, Thomas Warren",Warren,,IN,,2,male,,Thomas Warren,,2015-07-11 06:01:13.090661,1694,2015-02-25 00:43:09.308265,1617
Charles,IN,21615,politician,2,2015-07-14 04:05:11.613708,,10009890,"Charles Powlett, Charles Paulet, Charles, Charles Powlett",Powlett,,IN,,2,male,,Charles Powlett,,2015-07-14 04:05:11.613998,1754,2015-02-25 00:42:17.560591,1685
Samuel,IN,13221,Church of England clergyman and devotional writer,2,2015-07-14 04:42:47.297490,,10005924,"Samuel Hieron, Samuel, Samuel Hieron",Hieron,,IN,,2,male,,Samuel Hieron,,2015-07-14 04:42:47.297665,1617,2015-02-25 00:41:15.077944,1572
William,IN,47395,lawyer and jurist,2,2015-07-14 03:24:46.301109,,10004444,"William Forbes, William, William Forbes",Forbes,,IN,,2,male,,William Forbes,,2015-07-14 03:24:46.301387,1745,2015-02-25 00:40:47.063756,1668
John,AF,28911,politician and government official,2,2015-07-11 15:46:48.195671,,10012621,"John Weaver, John, John Weaver",Weaver,,IN,,2,male,,John Weaver,,2015-07-11 15:46:48.195863,1685,2015-02-25 00:43:10.251937,1575
Thomas,IN,4209,nobleman,2,2015-10-09 14:24:29.380713,,10001880,"Thomas Butler, Thomas, Thomas Butler",Butler,,IN,,2,male,,Thomas Butler,,2015-10-09 14:24:29.380949,1614,2015-02-25 00:40:07.498814,1531
Daniel,CA,3902,clergyman and ejected minister,2,2015-07-08 07:34:37.693877,,10001747,"Daniel Bull, Daniel, Daniel Bull",Bull,,IN,,2,male,,Daniel Bull,,2015-07-08 07:34:37.694043,1697,2015-02-25 00:40:05.257419,1633
Gelly,IN,18639,conspirator,2,2015-09-24 20:13:54.000165,,10008238,"Gelly Meyrick, Sir Gelly, Sir Gelly Meyrick, Sir Meyrick, Gelly, Gelly Meyrick",Meyrick,,IN,,2,male,,Sir Gelly Meyrick,Sir,2015-09-24 20:13:54.000314,1601,2015-02-25 00:41:51.518813,1556
Arthur,IN,4584,politician and conspirator,2,2015-07-09 00:00:57.924648,,10002041,"Arthur Capel, Arthur, Arthur Capel",Capel,,IN,,2,male,,Arthur Capel,,2015-07-09 00:00:57.924901,1683,2015-02-25 00:40:10.383156,1632
Francis,IN,22609,"Church of England clergyman, instrument maker, and experimentalist",2,2015-07-14 04:18:41.038524,,10009861,"Francis Potter, Francis, Francis Potter",Potter,,IN,,2,male,,Francis Potter,,2015-07-14 04:18:41.038671,1678,2015-02-25 00:42:17.123000,1594
John,IN,55915,journalist,2,2015-07-09 06:03:39.299839,,10003512,"John Dillingham, John, John Dillingham",Dillingham,,IN,,2,male,,John Dillingham,,2015-07-09 06:03:39.300019,1649,2015-02-25 00:40:32.997748,1639
William,IN,53668,bookseller and writer on the occult sciences,2,2015-07-09 03:37:41.791118,,10002798,"William Cooper, William, William Cooper",Cooper,,IN,,2,male,,William Cooper,,2015-07-09 03:37:41.791340,1689,2015-02-25 00:40:21.784843,1639
George,IN,26672,royalist administrator,2,2015-07-11 04:57:06.508541,,10011654,"Sir George Strode, Sir George Stroud, Sir George, Sir George Strode, Sir Strode, George, George Strode",Strode,,IN,,2,male,,Sir George Strode,Sir,2015-07-11 04:57:06.508711,1663,2015-02-25 00:42:49.498978,1583
William,IN,9868,Church of England clergyman,2,2015-07-14 03:25:40.832335,,10004454,"William Ford, William, William Ford",Ford,,CA,,2,male,,William Ford,,2015-07-14 03:25:40.832486,1616,2015-02-25 00:40:47.196004,1559
Alexander,IN,16395,religious controversialist,2,2015-07-10 12:19:52.113087,,10007306,"Alexander Leighton, Alexander, Alexander Leighton",Leighton,,IN,,2,male,,Alexander Leighton,,2015-07-10 12:19:52.113263,1649,2015-02-25 00:41:37.178972,1570
Nicholas,IN,1375,serjeant-at-law,2,2015-07-08 05:07:58.228291,,10000638,"Nicholas Barham, Nicholas, Nicholas Barham",Barham,,IN,,2,male,,Nicholas Barham,,2015-07-08 05:07:58.228629,1577,2015-02-25 00:39:44.778425,1520
George,IN,28921,Church of Ireland bishop of Limerick,2,2015-07-11 16:20:27.104302,,10012629,"George Webbe, George, George Webbe",Webbe,,BF/IN,,2,male,,George Webbe,,2015-07-11 16:20:27.104559,1642,2015-02-25 00:43:10.365857,1581
Edward,IN,9855,royalist army officer and inventor,2,2015-07-14 03:24:50.307842,,10004445,"Edward Ford, Sir Edward, Sir Edward Ford, Sir Ford, Edward, Edward Ford",Ford,,IN,,2,male,,Sir Edward Ford,Sir,2015-07-14 03:24:50.307986,1670,2015-02-25 00:40:47.076742,1605
Anne,AF,,"Daughter of  Lady Townshend [Anne Townshend, née Bacon](1573–1622)
Wife of Sir John Spelman (1594–1643)",209,2015-10-10 16:09:52.839629,,10050203,"Anne, Anne Spelman, Anne Townshend",Spelman,,AF,,4,female,,Anne Spelman,,2015-10-10 16:09:52.839848,1620,2015-10-10 15:28:36.305793,1595
George,IN,0,writer and literary critic,2,2015-07-14 04:00:20.179033,,10010022,"George Puttenham, George, George Puttenham",Puttenham,,IN,,2,male,,George Puttenham,,2015-07-14 04:00:20.179196,1590,2015-02-25 00:42:19.867674,1529
Nathaniel,AF,61707,pirate,2,2015-07-10 16:54:34.034844,,10008904,"Nathaniel North, Nathaniel, Nathaniel North",North,,AF/IN,,2,male,,Nathaniel North,,2015-07-10 16:54:34.034994,1709,2015-02-25 00:42:02.134451,1599
William,IN,23309,Church of England clergyman,2,2015-07-09 02:18:07.223250,,10010184,"William Reeves, William, William Reeves",Reeves,,IN,,2,male,,William Reeves,,2015-07-09 02:18:07.223513,1726,2015-02-25 00:42:22.668606,1667
Thomas,IN,10996,nonconformist minister,2,2015-07-14 04:34:45.477056,,10004974,"Thomas Goodwin, Thomas, Thomas Goodwin",Goodwin,,IN,,2,male,,Thomas Goodwin,,2015-07-14 04:34:45.477270,1680,2015-02-25 00:40:56.223002,1600
Abraham,IN,20095,writing-master,2,2015-07-10 16:48:57.367104,,10008820,"Abraham Nicholas, Abraham, Abraham Nicholas",Nicholas,,IN,,2,male,,Abraham Nicholas,,2015-07-10 16:48:57.367304,1744,2015-02-25 00:42:00.608030,1692
John,AF,10231,college head,2,2015-07-14 03:46:21.780563,,10004607,"John Fuller, John, John Fuller",Fuller,,IN,,2,male,,John Fuller,,2015-07-14 03:46:21.780713,1558,2015-02-25 00:40:49.503241,1448
Elizabeth,AF,0,NA,2,2015-07-09 06:51:29.835652,,10003698,"Elizabeth Drury, Elizabeth, Elizabeth Drury",Drury,,IN,,2,female,,Elizabeth Drury,,2015-07-09 06:51:29.835825,1610,2015-02-25 00:40:36.084095,1592
William,AF,18684,printer,2,2015-07-10 16:03:06.688481,,10008273,"William Middleton, William Myddylton, William, William Middleton",Middleton,,IN,,2,male,,William Middleton,,2015-07-10 16:03:06.688631,1547,2015-02-25 00:41:52.084292,1437
Ulick,IN,3996,landowner and politician,2,2015-07-08 07:39:56.639753,,10001795,"Ulick Burke, Ulick de Burgh, Ulick, Ulick Burke",Burke,,IN,,2,male,,Ulick Burke,,2015-07-08 07:39:56.639954,1658,2015-02-25 00:40:05.941427,1604
Richard,IN,38144,mathematician,2,2015-07-11 04:35:30.868114,,10013051,"Richard Witt, Richard, Richard Witt",Witt,,IN,,2,male,,Richard Witt,,2015-07-11 04:35:30.868242,1624,2015-02-25 00:43:16.581787,1567
Thomas,AF,1932,Church of England clergyman and author,2,2015-07-08 05:38:15.226324,,10000877,"Thomas Bedford, Thomas, Thomas Bedford",Bedford,,IN,,2,male,,Thomas Bedford,,2015-07-08 05:38:15.226535,1653,2015-02-25 00:39:48.257332,1543
John,AF,12351,naval officer,2,2015-07-10 01:31:26.137660,,10005554,"John Harman, Sir John, Sir John Harman, Sir Harman, John, John Harman",Harman,,IN,,2,male,,Sir John Harman,Sir,2015-07-10 01:31:26.137898,1673,2015-02-25 00:41:08.907129,1563
Nicholas,CA,24081,Catholic activist and hagiographer,2,2015-07-14 04:00:21.063819,,10010452,"Nicholas Roscarrock, Nicholas, Nicholas Roscarrock",Roscarrock,,IN,,2,male,,Nicholas Roscarrock,,2015-07-14 04:00:21.064083,1633,2015-02-25 00:42:26.862245,1548
Toby,IN,4907,politician,2,2015-07-09 00:33:23.205008,,10002206,"Toby Caulfeild, Toby, Toby Caulfeild",Caulfeild,,IN,,2,male,,Toby Caulfeild,,2015-07-09 00:33:23.205226,1642,2015-02-25 00:40:12.935452,1621
John,CA,28691,parliamentarian officer and poet,2,2015-07-14 03:24:58.420919,,10012521,"John Ward, John, John Ward",Ward,,CA,,2,male,,John Ward,,2015-07-14 03:24:58.421091,1658,2015-02-25 00:43:08.631244,1599
Robert,IN,40434,parliamentarian army officer,2,2015-07-10 16:56:53.976960,,10008933,"Robert Norwood, Robert, Robert Norwood",Norwood,,IN,,2,male,,Robert Norwood,,2015-07-10 16:56:53.977101,1654,2015-02-25 00:42:02.611607,1610
Henry,IN,24845,parliamentary official,2,2015-07-14 04:18:42.285115,,10010776,"Henry Scobell, Henry, Henry Scobell",Scobell,,IN,,2,male,,Henry Scobell,,2015-07-14 04:18:42.285241,1660,2015-02-25 00:42:32.096940,1610
John,AF,27043,bishop of Lincoln,2,2015-07-14 04:00:23.645869,,10011815,"John Taylor, John, John Taylor",Taylor,,IN,,2,male,,John Taylor,,2015-07-14 04:00:23.646041,1554,2015-02-25 00:42:53.200328,1444
George,IN,2878,writer on divorce,2,2015-07-08 06:34:29.161042,,10001288,"George Booth, George, George Booth",Booth,,IN,,2,male,,George Booth,,2015-07-08 06:34:29.161222,1758,2015-02-25 00:39:55.431152,1675
Christopher,IN,30015,politician,2,2015-09-24 19:42:25.213868,,10013137,"Christopher Wray, Sir Christopher, Sir Christopher Wray, Sir Wray, Christopher, Christopher Wray",Wray,,IN,,2,male,,Sir Christopher Wray,Sir,2015-09-24 19:42:25.214085,1646,2015-02-25 00:43:17.992099,1601
Ellis,IN,22748,administrator,2,2015-07-14 03:25:48.033807,,10009930,"Ellis Price, Ellis Prys, Ellis, Ellis Price",Price,,IN,,2,male,,Ellis Price,,2015-07-14 03:25:48.033934,1594,2015-02-25 00:42:18.311087,1505
Kenelm,CA,61906,dancing-master and choreographer,2,2015-07-11 05:40:15.663120,,10011987,"Kenelm Tomlinson, Kellom Tomlinson, Kenelm, Kenelm Tomlinson",Tomlinson,,CA,,2,male,,Kenelm Tomlinson,,2015-07-11 05:40:15.663267,1754,2015-02-25 00:42:56.714701,1693
Thomas,IN,13978,poet,2,2015-07-14 03:41:15.656235,,10006299,"Thomas Howell, Thomas, Thomas Howell",Howell,,IN,,2,male,,Thomas Howell,,2015-07-14 03:41:15.656375,1581,2015-02-25 00:41:21.279750,1560
